window_start,window_end,video_uid,narration_uid,text,Score-TFIDF,label,OG_label
1108,1113,a17b1c4f-3654-4385-b4eb-1a0f574a2a35,32cee6a7-aa85-46b8-baa7-b375053ed6c6,c c stands up,1.0,stands up,stands up
877,882,b9eed644-56a9-4a0b-b1a3-5cc0d6688297,2f5ce396-65bb-4217-b607-2bfa0933d60e,stands up,1.0,stands up,stands up
761,766,b9eed644-56a9-4a0b-b1a3-5cc0d6688297,ed5aff75-a298-4fda-98b1-bb72935d2185,stands up,1.0,stands up,stands up
261,266,62117f20-5e86-480d-b0c5-277f9ebc3615,8df5be2b-ca90-40bf-b25f-ed7976fac40c,stands up,1.0,stands up,stands up
1299,1304,a17b1c4f-3654-4385-b4eb-1a0f574a2a35,32cee6a7-aa85-46b8-baa7-b375053ed6c6,c c stands up,1.0,stands up,stands up
222,227,62117f20-5e86-480d-b0c5-277f9ebc3615,8df5be2b-ca90-40bf-b25f-ed7976fac40c,stands up,1.0,stands up,stands up
180,185,62117f20-5e86-480d-b0c5-277f9ebc3615,8df5be2b-ca90-40bf-b25f-ed7976fac40c,stands up,1.0,stands up,stands up
3688,3693,c5851c24-4ae3-4430-b867-f43800f0f56e,d1940d33-c6ec-4b90-951e-6fdcf9c4aaf5,c stands up,1.0,stands up,stands up
502,507,56a3b49c-6979-4253-9ff5-2733c3e2f229,4fcd5524-3652-49b6-b76b-a6bce90a305e,stands up,1.0,stands up,stands up
2677,2682,4572b198-2c1c-4920-bcf0-95fcebe12261,a1a1a9e6-f9ec-4eaf-bceb-49b17339b91a,stands up,1.0,stands up,stands up
113,118,62117f20-5e86-480d-b0c5-277f9ebc3615,8df5be2b-ca90-40bf-b25f-ed7976fac40c,stands up,1.0,stands up,stands up
1107,1112,13dbccdf-ab84-42ee-ba1c-40cb158b8733,8925dcd1-4703-4718-8054-6acec90820ed,stands up,1.0,stands up,stands up
844,849,57ee481e-2386-4a28-8d4c-ed8c9bdf08d8,2d137ba7-204f-45b1-b7b3-7d3bfed9c857,stands up,1.0,stands up,stands up
12,17,316ad960-e087-4d33-ba02-08e83c20e199,8cd1e7d1-2fa5-46ca-9102-f83fc69ca64b,stands up,1.0,stands up,stands up
644,649,b9eed644-56a9-4a0b-b1a3-5cc0d6688297,ed5aff75-a298-4fda-98b1-bb72935d2185,stands up,1.0,stands up,stands up
135,140,a17b1c4f-3654-4385-b4eb-1a0f574a2a35,43b7b3fb-8ae6-4a86-9118-5c38c1a71916,stands up,1.0,stands up,stands up
147,152,84020280-95d3-47c3-9716-647c25a9cb3c,87dd8556-3c0d-4c03-a25e-6732b29cd054,c c stands up,1.0,stands up,stands up
286,291,84020280-95d3-47c3-9716-647c25a9cb3c,7ec8be57-8120-4ba1-a313-8f66fbf8336a,c c stands up,1.0,stands up,stands up
517,522,cb6239fb-c4ba-4e64-9e23-9a6a935568e5,ef9c8196-07e7-4252-93c4-e59464ec3f05,stands up,1.0,stands up,stands up
315,320,02995fb6-f8ac-4168-a60d-8a0b1a7210bd,3717b43e-1b16-478d-868e-05e91475a418,stands up,1.0,stands up,stands up
223,228,0d8a3e5c-4263-4f80-b32d-39d4f33008ba,fdb3d728-7e46-4b46-bfb9-6bca75d0c30f,stands up,1.0,stands up,stands up
98,103,c7e1c134-a806-4ea8-976c-22a96b0b8da4,28c074a0-c411-4043-b78e-c32ab882dd9a,stands up,1.0,stands up,stands up
911,916,e47119be-41e8-4fda-94cb-e59aabb2329f,dd6bfe55-2dc0-4149-9524-4189152be292,stands up,1.0,stands up,stands up
34,39,597c6e1f-4a54-4688-a24d-52bf8f458730,c3294f1b-2cb8-4df5-98e2-842c32f0b429,stands up,1.0,stands up,stands up
1299,1304,a17b1c4f-3654-4385-b4eb-1a0f574a2a35,6db0409e-d34a-4c1b-9807-01b1d45bf1a6,stands up,1.0,stands up,stands up
1340,1345,a17b1c4f-3654-4385-b4eb-1a0f574a2a35,6db0409e-d34a-4c1b-9807-01b1d45bf1a6,stands up,1.0,stands up,stands up
421,426,3e287c36-44a8-4871-b090-dbd352392181,f663de2c-3f29-448f-8a39-9d5237564839,stands up,1.0,stands up,stands up
3021,3026,9d27c41b-d4d2-47a6-8334-1f930121e956,ba275a5c-b314-4cd1-befa-3e17bd0c055d,stands up,1.0,stands up,stands up
224,229,1ea5b82f-85ab-4b05-8c55-9cc9ce9b542a,b9a9c99a-4172-41bd-888b-ab26fe303e8a,stands up,1.0,stands up,stands up
21,26,c730a60b-236c-4e7b-9d7a-9967ff7ee9ac,f8608379-3528-4b26-be3c-e8ee9fb4a6ff,stands up,1.0,stands up,stands up
612,617,57ee481e-2386-4a28-8d4c-ed8c9bdf08d8,5e243936-d609-400c-8326-e1d0a3ce2de9,stands up,1.0,stands up,stands up
246,251,1ea5b82f-85ab-4b05-8c55-9cc9ce9b542a,b9a9c99a-4172-41bd-888b-ab26fe303e8a,stands up,1.0,stands up,stands up
459,464,575dbff3-44c8-4fda-92f7-fbf3070f8789,04530cc1-279f-4bb3-b84e-a1f103473ec1,stands up,1.0,stands up,stands up
652,657,13dbccdf-ab84-42ee-ba1c-40cb158b8733,954ad416-ca84-4546-ad15-a87f2533ef0b,stands up,1.0,stands up,stands up
1113,1118,3b021bad-6945-4be2-a7db-44af3db1eae8,100f0f98-2bae-4328-ad7e-326553714cf9,stands up,1.0,stands up,stands up
1363,1368,f0a5b497-94d3-47ec-8bd6-427d91d15adf,fa9edc74-a8ab-468f-918a-5d3c8242dae1,stands up,1.0,stands up,stands up
630,635,a869ed3c-901d-4328-99f0-9b446822a412,ae856bb0-0034-427a-ba8e-08a3606e58af,stands up,1.0,stands up,stands up
684,689,45bf438d-0cbb-40b8-be95-58204bb3c6fe,e7b9ccc7-0dc8-4d46-a2f8-42fa40f2fa43,stands up,1.0,stands up,stands up
3081,3086,9d27c41b-d4d2-47a6-8334-1f930121e956,ba275a5c-b314-4cd1-befa-3e17bd0c055d,stands up,1.0,stands up,stands up
1098,1103,a17b1c4f-3654-4385-b4eb-1a0f574a2a35,6db0409e-d34a-4c1b-9807-01b1d45bf1a6,stands up,1.0,stands up,stands up
2115,2120,9a732221-3adb-4903-b61d-9b8097965fbf,84687d99-f209-4451-bd83-736538707859,stands up,1.0,stands up,stands up
204,209,c4333895-ed19-42fe-9323-271a41bdfe4c,c056556b-992c-45b4-be15-f4395b8ddf3c,stands up,1.0,stands up,stands up
532,537,56e92c65-c82e-413b-aaf9-26a0dd5fbbe2,8b96cdef-6eee-4848-8117-c2b7dcf61661,stands up,1.0,stands up,stands up
618,623,56e92c65-c82e-413b-aaf9-26a0dd5fbbe2,892aff86-8e77-460d-8b20-5e1138238319,stands up,1.0,stands up,stands up
2981,2986,06456897-960d-4d0c-8ce2-cd50a5a57bc3,8c62fa72-c319-4abf-90cf-4ad69fa367bb,stands up,1.0,stands up,stands up
35,40,f642360d-5cef-4c5f-b401-a65107946ed1,418c5373-4096-46eb-b006-7c1ce07edbc6,stands up,1.0,stands up,stands up
594,599,56e92c65-c82e-413b-aaf9-26a0dd5fbbe2,892aff86-8e77-460d-8b20-5e1138238319,stands up,1.0,stands up,stands up
214,219,b3bc7cb1-88b2-41e1-86cf-6ecdb8e0dbca,619b61a7-4d88-4160-83fb-97c65d86cf45,stands up,1.0,stands up,stands up
970,975,a17b1c4f-3654-4385-b4eb-1a0f574a2a35,e4c4eb34-6456-41d0-b64e-c805dffcee32,stands up,1.0,stands up,stands up
3003,3008,06456897-960d-4d0c-8ce2-cd50a5a57bc3,8c62fa72-c319-4abf-90cf-4ad69fa367bb,stands up,1.0,stands up,stands up
73,78,b491e3c2-80b4-441f-908b-814cf80d57e6,4807376c-846b-4fbe-bb84-691d98b9d2d1,stands up,1.0,stands up,stands up
569,574,56e92c65-c82e-413b-aaf9-26a0dd5fbbe2,892aff86-8e77-460d-8b20-5e1138238319,stands up,1.0,stands up,stands up
563,568,3fc288bb-1082-4ec5-96a7-75bb61144b11,736021f8-6857-4d72-8e3a-7601bda7c49a,stands up,1.0,stands up,stands up
3429,3434,5e64c89d-34ce-49a3-949a-dc90385cdbcc,2118f0d5-0778-4670-b43d-69699e171e98,stands up,1.0,stands up,stands up
1895,1900,a7d54d2f-09b0-4a5c-9473-3c7054e9d02f,58b227d4-c898-48f2-9b42-1bb06221adc7,stands up,1.0,stands up,stands up
1037,1042,a56c188b-0bb8-4285-bf1f-aed452dacc1e,276b981d-2e11-4eb1-a04d-e6aedf58c31d,stands up,1.0,stands up,stands up
375,380,84020280-95d3-47c3-9716-647c25a9cb3c,7ec8be57-8120-4ba1-a313-8f66fbf8336a,c c stands up,1.0,stands up,stands up
3122,3127,d405ceed-68da-4e50-a0ef-5d2995a94e5d,ccf84fce-a1e5-4f3b-b56c-ac112d00c6ab,stands up,1.0,stands up,stands up
1785,1790,4d2bcd02-212e-4796-abaa-f4aa46b7ed10,73af0e5e-e07c-4493-9682-ca821e536933,stands up,1.0,stands up,stands up
70,75,5f2be256-1298-4876-a310-cc9c7e80774a,79d8b418-296e-4ca7-8347-ffe64ac449fc,stands up,1.0,stands up,stands up
915,920,cfba10a6-af61-4b63-b958-18f4bed01957,5c6a2210-5494-41b7-94c6-b529d6e2b3ca,stands up,1.0,stands up,stands up
782,787,ceba5343-c1d5-4f8a-a6bb-ef39c3923e6e,97ab39ae-7e1b-44d0-a472-05377f0f957d,stands up,1.0,stands up,stands up
668,673,b0f8ab26-96ea-4c96-8371-922fe32a9115,b0a80c9e-6105-426d-b18c-df4613a31ceb,stands up,1.0,stands up,stands up
2601,2606,71625ada-d649-41da-aa85-654a51418b93,4521883c-594c-4f02-bcb9-48737a2d6d22,stands up,1.0,stands up,stands up
23,28,cfba10a6-af61-4b63-b958-18f4bed01957,4f072904-8c6c-43e4-972f-b8562a62d260,stands up,1.0,stands up,stands up
3402,3407,1c677fb6-92e6-49b7-91db-4bc335e970ab,c966fc8f-ea18-4149-9ae5-3b5bd6f33d57,stands up,1.0,stands up,stands up
1236,1241,18d704a0-736d-4423-9d1e-ceaea3423d93,ee28c7fe-8bc8-4c0e-ac48-9c0d4c0d106e,stands up,1.0,stands up,stands up
1546,1551,1b21ee39-9ed2-4684-96aa-ffa9a7855f3d,73f66f84-8d15-45bd-af2a-aa7b510fe46e,stands up,1.0,stands up,stands up
2667,2672,71625ada-d649-41da-aa85-654a51418b93,4521883c-594c-4f02-bcb9-48737a2d6d22,stands up,1.0,stands up,stands up
2323,2328,f2420e55-e559-40e1-9c96-863c6be763fd,60c914ea-5bf5-466c-bb4e-479195ace004,stands up,1.0,stands up,stands up
854,859,6fe206a1-2a72-4fc2-8f7b-f54c942e0c30,1e68af9b-1aca-4b43-a113-d568c63a4561,stands up,1.0,stands up,stands up
42,47,cfba10a6-af61-4b63-b958-18f4bed01957,4f072904-8c6c-43e4-972f-b8562a62d260,stands up,1.0,stands up,stands up
1522,1527,1b21ee39-9ed2-4684-96aa-ffa9a7855f3d,73f66f84-8d15-45bd-af2a-aa7b510fe46e,stands up,1.0,stands up,stands up
2772,2777,71625ada-d649-41da-aa85-654a51418b93,7e9d1b43-d692-48a4-bcec-3a6081d82f59,stands up,1.0,stands up,stands up
967,972,e187d152-8068-4446-9c60-e40682e9fe5e,593d4deb-3fa4-4668-b894-1a291aafc218,stands up,1.0,stands up,stands up
1215,1220,5d1dc663-3550-47bb-97a3-6fe8b56ec715,55dce50d-ea18-4999-8896-00da0dab466a,stands up,1.0,stands up,stands up
536,541,2f77c6e3-3751-44ea-887f-2c8caf9c6485,b2cbd3ad-a673-4328-8207-aa718dde7641,c c stands up,1.0,stands up,stands up
487,492,2f77c6e3-3751-44ea-887f-2c8caf9c6485,b2cbd3ad-a673-4328-8207-aa718dde7641,c c stands up,1.0,stands up,stands up
50,55,cfba10a6-af61-4b63-b958-18f4bed01957,4f072904-8c6c-43e4-972f-b8562a62d260,stands up,1.0,stands up,stands up
136,141,9c59e912-2340-4400-b2df-7db3d4066723,f70c87b0-6c99-4861-946f-ed9ffed2b503,c c stands up,1.0,stands up,stands up
439,444,2f77c6e3-3751-44ea-887f-2c8caf9c6485,b2cbd3ad-a673-4328-8207-aa718dde7641,c c stands up,1.0,stands up,stands up
64,69,cfba10a6-af61-4b63-b958-18f4bed01957,4f072904-8c6c-43e4-972f-b8562a62d260,stands up,1.0,stands up,stands up
951,956,e187d152-8068-4446-9c60-e40682e9fe5e,593d4deb-3fa4-4668-b894-1a291aafc218,stands up,1.0,stands up,stands up
793,798,2f77c6e3-3751-44ea-887f-2c8caf9c6485,6c63d2ca-69ff-4db2-bf32-4b90cf872de2,c c stands up,1.0,stands up,stands up
2510,2515,d8217a15-4527-4557-94c5-df4eb78b748a,126012e7-7523-4912-bcd9-91d140165eed,stands up,1.0,stands up,stands up
429,434,176e0cc4-f5f3-48a4-9032-7c9c04e003f9,311dfdc9-6ab9-4bba-9f63-7838aeeaab64,c c stands up,1.0,stands up,stands up
1917,1922,1b21ee39-9ed2-4684-96aa-ffa9a7855f3d,1efa8b9a-60a5-4086-afe9-d615131a60a1,stands up,1.0,stands up,stands up
548,553,6fe206a1-2a72-4fc2-8f7b-f54c942e0c30,f16fad1e-b359-4f56-8eed-18ba3e1ed3b8,stands up,1.0,stands up,stands up
1520,1525,18be74c1-9b20-41ca-8a89-7d0a1832ff55,84dc0a95-a915-4a91-9c8d-6333d97fbc0b,stands up,1.0,stands up,stands up
270,275,ceba5343-c1d5-4f8a-a6bb-ef39c3923e6e,98381825-bd7e-402e-8c7c-1c87607f91ad,stands up,1.0,stands up,stands up
135,140,0296707b-0b42-45dd-98dc-ca8ce0a26a50,10317bb1-7b2a-4dbf-89b6-4bd63d7a7bcf,stands up,1.0,stands up,stands up
447,452,176e0cc4-f5f3-48a4-9032-7c9c04e003f9,311dfdc9-6ab9-4bba-9f63-7838aeeaab64,c c stands up,1.0,stands up,stands up
1920,1925,1b21ee39-9ed2-4684-96aa-ffa9a7855f3d,1efa8b9a-60a5-4086-afe9-d615131a60a1,stands up,1.0,stands up,stands up
439,444,176e0cc4-f5f3-48a4-9032-7c9c04e003f9,311dfdc9-6ab9-4bba-9f63-7838aeeaab64,c c stands up,1.0,stands up,stands up
3270,3275,1c677fb6-92e6-49b7-91db-4bc335e970ab,c966fc8f-ea18-4149-9ae5-3b5bd6f33d57,stands up,1.0,stands up,stands up
3334,3339,1c677fb6-92e6-49b7-91db-4bc335e970ab,c966fc8f-ea18-4149-9ae5-3b5bd6f33d57,stands up,1.0,stands up,stands up
417,422,176e0cc4-f5f3-48a4-9032-7c9c04e003f9,311dfdc9-6ab9-4bba-9f63-7838aeeaab64,c c stands up,1.0,stands up,stands up
1466,1471,2f77c6e3-3751-44ea-887f-2c8caf9c6485,d38238a2-ab93-40bf-927b-502606a33319,c c stands up,1.0,stands up,stands up
939,944,e187d152-8068-4446-9c60-e40682e9fe5e,593d4deb-3fa4-4668-b894-1a291aafc218,stands up,1.0,stands up,stands up
158,163,6269fa52-58af-46d3-9a4b-7aca66c3b622,422b72ca-8feb-4649-8e00-db8812794376,stands up,1.0,stands up,stands up
1097,1102,36bff607-9c5d-43f4-97d2-38ad79e5220c,ea8dfd4c-b26f-4a3c-8391-59e134703115,stands up,1.0,stands up,stands up
509,514,a4df4756-4aad-45a8-a21e-0c9f712ed09b,78a76421-c75d-4807-b29a-8dda2c3d81b4,stands up,1.0,stands up,stands up
1425,1430,2f77c6e3-3751-44ea-887f-2c8caf9c6485,d38238a2-ab93-40bf-927b-502606a33319,c c stands up,1.0,stands up,stands up
1330,1335,5d1dc663-3550-47bb-97a3-6fe8b56ec715,55dce50d-ea18-4999-8896-00da0dab466a,stands up,1.0,stands up,stands up
2451,2456,71625ada-d649-41da-aa85-654a51418b93,4521883c-594c-4f02-bcb9-48737a2d6d22,stands up,1.0,stands up,stands up
148,153,cfba10a6-af61-4b63-b958-18f4bed01957,4f072904-8c6c-43e4-972f-b8562a62d260,stands up,1.0,stands up,stands up
1143,1148,5d1dc663-3550-47bb-97a3-6fe8b56ec715,55dce50d-ea18-4999-8896-00da0dab466a,stands up,1.0,stands up,stands up
2729,2734,6d0530ba-eb49-4ebb-9feb-2315c8315344,48f5ccfe-8bb2-400a-a798-aa3a393f588b,stands up,1.0,stands up,stands up
498,503,1e5ca2af-3f1b-40d5-b3a7-d712ac4b5065,9f3b0589-9324-431d-9aff-0c024a02aa30,stands up,1.0,stands up,stands up
69,74,85665a8d-6683-4aa0-bff8-3cd5e752c8f2,220344de-f91c-47dd-9887-3c5e0eddf840,c c stands up,1.0,stands up,stands up
2792,2797,6d0530ba-eb49-4ebb-9feb-2315c8315344,48f5ccfe-8bb2-400a-a798-aa3a393f588b,stands up,1.0,stands up,stands up
339,344,350bb53d-6da1-4c1f-b6a8-3a41d21a9728,fa77e04d-1f07-4ce4-a157-dfa122542e3e,stands up,1.0,stands up,stands up
319,324,7bb47140-606f-4775-b5a1-fc8cb5ed118c,83c022d0-e236-4e52-93fd-4efa13f70298,stands up,1.0,stands up,stands up
1251,1256,db1c6249-b2ed-4830-b9bf-c3375b3ad93e,aa3bd0eb-cba2-4a20-b70e-795ada12c4be,stands up,1.0,stands up,stands up
1469,1474,798cc542-3fd4-42eb-9bf4-f3910603158b,7b4c8946-df27-476b-a717-224e3da0335a,stands up,1.0,stands up,stands up
1099,1104,a94b8e4a-8921-4dcb-a79b-2c079e299e3a,14aa30d2-a333-47e7-a53e-125d4f76cf47,stands up,1.0,stands up,stands up
188,193,7bb47140-606f-4775-b5a1-fc8cb5ed118c,46a6404c-eacb-41e2-8b6a-a2ce07855d09,stands up,1.0,stands up,stands up
221,226,2f77c6e3-3751-44ea-887f-2c8caf9c6485,c0a21a51-a810-4efc-9d42-978f761e31e0,c c stands up,1.0,stands up,stands up
417,422,ceba5343-c1d5-4f8a-a6bb-ef39c3923e6e,bbb7ebbd-a9b0-4f8f-9ee0-7696804e537d,stands up,1.0,stands up,stands up
17,22,dad6f975-3cbf-4609-a362-5bdef5a031a2,6d00ef2b-4ae3-4cd5-ac0c-19985fb28c63,stands up,1.0,stands up,stands up
915,920,cfba10a6-af61-4b63-b958-18f4bed01957,2be80d43-42d9-461c-86f8-7ba5b947a849,stands up,1.0,stands up,stands up
2647,2652,6d0530ba-eb49-4ebb-9feb-2315c8315344,31ac60da-841a-4367-94cd-a70ab1a1f3bf,stands up,1.0,stands up,stands up
2099,2104,176e0cc4-f5f3-48a4-9032-7c9c04e003f9,2515d0f5-f15a-464f-b433-7f2c4713cb57,stands up,1.0,stands up,stands up
1114,1119,cfba10a6-af61-4b63-b958-18f4bed01957,05008d6f-8640-41fd-9751-3d0ef74486d7,stands up,1.0,stands up,stands up
658,663,12a0347f-b829-4c86-bf7a-407c96f7ad3e,06a78ac8-b6b0-45a7-b554-a18e1ac99b38,stands up,1.0,stands up,stands up
1901,1906,c5851c24-4ae3-4430-b867-f43800f0f56e,b049989b-b1d7-43c4-883e-a027f03a1388,stands up,1.0,stands up,stands up
1286,1291,4ed53432-e1f5-4e3f-a614-ffcaff444aca,8adc1534-8170-42ee-84d9-b1af4c3de254,stands up,1.0,stands up,stands up
871,876,931c5947-865e-4774-adb4-d2734a2998df,76716a03-fe56-4f89-83b0-ea838dc35315,stands up,1.0,stands up,stands up
954,959,5d1dc663-3550-47bb-97a3-6fe8b56ec715,68a34e96-7e2d-44ac-b8fb-7a08f6e2cdf8,stands up,1.0,stands up,stands up
90,95,1c677fb6-92e6-49b7-91db-4bc335e970ab,076d6917-f748-4d23-a4f4-677147991d8d,stands up,1.0,stands up,stands up
265,270,368e4468-1f75-4cdb-a9d0-9b8982a3cbef,c540b75e-3c2b-4891-9e95-010b93673e59,stands up,1.0,stands up,stands up
185,190,2f77c6e3-3751-44ea-887f-2c8caf9c6485,c0a21a51-a810-4efc-9d42-978f761e31e0,c c stands up,1.0,stands up,stands up
136,141,2f77c6e3-3751-44ea-887f-2c8caf9c6485,c0a21a51-a810-4efc-9d42-978f761e31e0,c c stands up,1.0,stands up,stands up
56,61,2f77c6e3-3751-44ea-887f-2c8caf9c6485,c0a21a51-a810-4efc-9d42-978f761e31e0,c c stands up,1.0,stands up,stands up
13,18,1c677fb6-92e6-49b7-91db-4bc335e970ab,076d6917-f748-4d23-a4f4-677147991d8d,stands up,1.0,stands up,stands up
909,914,7dd6f14c-bdc0-45cc-86c1-a2af2b61d177,66a5c525-8b5a-42fd-bd2b-fae3ef077e1b,stands up,1.0,stands up,stands up
294,299,bff1d1da-957f-42ea-8c98-61eaca98b5f1,9b65f2ca-4b7c-4f40-ad7d-c780ff17ab5b,stands up,1.0,stands up,stands up
325,330,bff1d1da-957f-42ea-8c98-61eaca98b5f1,9b65f2ca-4b7c-4f40-ad7d-c780ff17ab5b,stands up,1.0,stands up,stands up
3286,3291,d2495931-34b0-4287-9e1a-f501c50580de,b9d4d50e-2c98-4fc0-b65b-24198587117a,stands up,1.0,stands up,stands up
423,428,bff1d1da-957f-42ea-8c98-61eaca98b5f1,9b65f2ca-4b7c-4f40-ad7d-c780ff17ab5b,stands up,1.0,stands up,stands up
2508,2513,d8217a15-4527-4557-94c5-df4eb78b748a,f6f285e0-e244-4aef-96a9-ec75c63082aa,stands up,1.0,stands up,stands up
1166,1171,a94b8e4a-8921-4dcb-a79b-2c079e299e3a,14aa30d2-a333-47e7-a53e-125d4f76cf47,stands up,1.0,stands up,stands up
466,471,bff1d1da-957f-42ea-8c98-61eaca98b5f1,9b65f2ca-4b7c-4f40-ad7d-c780ff17ab5b,stands up,1.0,stands up,stands up
57,62,1c677fb6-92e6-49b7-91db-4bc335e970ab,076d6917-f748-4d23-a4f4-677147991d8d,stands up,1.0,stands up,stands up
480,485,bff1d1da-957f-42ea-8c98-61eaca98b5f1,9b65f2ca-4b7c-4f40-ad7d-c780ff17ab5b,stands up,1.0,stands up,stands up
278,283,3c6ac251-4298-4421-be93-9262bcdbc320,6eefca91-f14b-4936-a582-228a19e7f358,stands up,1.0,stands up,stands up
357,362,ceba5343-c1d5-4f8a-a6bb-ef39c3923e6e,bbb7ebbd-a9b0-4f8f-9ee0-7696804e537d,stands up,1.0,stands up,stands up
456,461,176e0cc4-f5f3-48a4-9032-7c9c04e003f9,311dfdc9-6ab9-4bba-9f63-7838aeeaab64,c c stands up,1.0,stands up,stands up
727,732,a4df4756-4aad-45a8-a21e-0c9f712ed09b,75431d38-26ce-4e2d-8fda-4a11066d5b10,stands up,1.0,stands up,stands up
756,761,a4df4756-4aad-45a8-a21e-0c9f712ed09b,75431d38-26ce-4e2d-8fda-4a11066d5b10,stands up,1.0,stands up,stands up
1817,1822,68c73d6c-8102-42ae-8d07-c5529bb933fa,44de0bff-4c60-42d6-ad78-a879329217dd,c c stands up,1.0,stands up,stands up
1181,1186,34f1149c-d8d5-467c-9e3c-3b59d6393f41,5faf4859-1666-4e38-9fea-6595050e0829,stands up,1.0,stands up,stands up
121,126,8383791d-2df9-4bac-89b6-4cc01df5f4d1,48b23b6a-206f-416b-a6bc-7d6dc9e9d325,stands up,1.0,stands up,stands up
418,423,4c1a9fec-4ff8-4ca8-a70f-58bcdf305a90,9cbb3886-a142-4086-b6de-853ce794e9af,stands up,1.0,stands up,stands up
240,245,b2f87dfc-7da6-443a-b2f5-8630f9f9560c,15091877-1bc3-44a6-87e1-a410eb890154,stands up,1.0,stands up,stands up
466,471,63f0f27d-645c-4efc-9162-6f0cb0353bc8,fc21472d-3dfd-4c17-9e31-69104c25acf6,stands up,1.0,stands up,stands up
2367,2372,59867cc2-3e1f-4dea-b4d7-dbaf55982e72,7994a852-a90b-4c9c-ba1e-5a1b49652f13,stands up,1.0,stands up,stands up
964,969,a4df4756-4aad-45a8-a21e-0c9f712ed09b,482c9b33-ecbf-4191-80db-d8a306f68c23,stands up,1.0,stands up,stands up
82,87,eed2f97e-15eb-4bbf-8378-a6074baf92e8,e078fce0-12ed-4dd8-94af-c73f22952260,stands up,1.0,stands up,stands up
295,300,385e21d8-e96f-4824-8a1c-44f97d6cc139,4353e8f4-0de0-4772-96d7-5f302cd472c1,stands up,1.0,stands up,stands up
1549,1554,176e0cc4-f5f3-48a4-9032-7c9c04e003f9,be31a84b-211c-4b9a-ba45-411e4aacd470,stands up,1.0,stands up,stands up
19,24,5059d234-992a-48e6-a9e5-c5777943ecfa,773b1a9d-e43d-4dee-a859-8d4bb43572bc,stands up,1.0,stands up,stands up
1533,1538,68c73d6c-8102-42ae-8d07-c5529bb933fa,88048780-6dc3-4bc1-b84b-5a91685f2789,stands up,1.0,stands up,stands up
1874,1879,3b856ad7-6781-473a-b528-357dafb153ac,f94ca491-1c88-4ee8-ac7d-edd58f93617b,stands up,1.0,stands up,stands up
1789,1794,176e0cc4-f5f3-48a4-9032-7c9c04e003f9,8bbbd874-7272-45ea-b207-581bc141065f,stands up,1.0,stands up,stands up
67,72,590ec18e-a6c7-4457-bef6-75b034a4938c,bfaea875-c50d-4dc9-a9f9-40711d801f6f,stands up,1.0,stands up,stands up
115,120,b2f87dfc-7da6-443a-b2f5-8630f9f9560c,15091877-1bc3-44a6-87e1-a410eb890154,stands up,1.0,stands up,stands up
703,708,8698a0ea-f434-49f9-a8e4-45220e5d4b2c,d2de6481-895c-468c-9690-9d2ba9fdb1a6,stands up,1.0,stands up,stands up
227,232,12a0347f-b829-4c86-bf7a-407c96f7ad3e,ea9ed756-8480-4501-bb4e-1543e2b47a12,stands up,1.0,stands up,stands up
1686,1691,18d704a0-736d-4423-9d1e-ceaea3423d93,fbf6c84d-e67c-422f-9aed-0a698e0446c6,stands up,1.0,stands up,stands up
83,88,eed2f97e-15eb-4bbf-8378-a6074baf92e8,bfae512f-324f-4e10-8743-58ee0778b894,stands up,1.0,stands up,stands up
101,106,8383791d-2df9-4bac-89b6-4cc01df5f4d1,48b23b6a-206f-416b-a6bc-7d6dc9e9d325,stands up,1.0,stands up,stands up
467,472,719bf9c4-a216-4166-963b-80ece9f87a48,fdebab44-20d5-4096-b194-1354ffaff5c6,stands up,1.0,stands up,stands up
1885,1890,f6c064d9-bcf6-4153-9418-83cc3e181807,c9117041-db44-476c-9b68-f380e07e69ae,stands up,1.0,stands up,stands up
2293,2298,712ef11e-dc19-4fe1-ae66-0d9ec934196e,e46e4f0c-bef8-4672-bc8f-395714d1b3a9,stands up,1.0,stands up,stands up
1905,1910,f6c064d9-bcf6-4153-9418-83cc3e181807,6655ce4a-bd08-441d-b331-bc1ea8879e6a,stands up,1.0,stands up,stands up
110,115,ceba5343-c1d5-4f8a-a6bb-ef39c3923e6e,98381825-bd7e-402e-8c7c-1c87607f91ad,stands up,1.0,stands up,stands up
894,899,8698a0ea-f434-49f9-a8e4-45220e5d4b2c,b2917b2e-4f9e-4acc-8d94-32606808a77a,stands up,1.0,stands up,stands up
1143,1148,8698a0ea-f434-49f9-a8e4-45220e5d4b2c,0c519aa5-d2f4-4595-8807-0ff42427d91f,stands up,1.0,stands up,stands up
89,94,41309ada-0a81-47b2-bdd1-453a178db18a,e571692e-4199-4c43-be56-9701c03cac2f,stands up,1.0,stands up,stands up
1022,1027,34f1149c-d8d5-467c-9e3c-3b59d6393f41,3dfd0a86-caf6-424c-9b68-0f762e3bf6f5,stands up,1.0,stands up,stands up
114,119,ceba5343-c1d5-4f8a-a6bb-ef39c3923e6e,98381825-bd7e-402e-8c7c-1c87607f91ad,stands up,1.0,stands up,stands up
833,838,a4df4756-4aad-45a8-a21e-0c9f712ed09b,482c9b33-ecbf-4191-80db-d8a306f68c23,stands up,1.0,stands up,stands up
1653,1658,18d704a0-736d-4423-9d1e-ceaea3423d93,fbf6c84d-e67c-422f-9aed-0a698e0446c6,stands up,1.0,stands up,stands up
